id,name,cluster_id,postcode,lat,lon
925,Asternweg,21,13591,52.536512588970574,13.144480324050493
926,Asternweg,9,12157,52.466666869395645,13.352587132358988
927,Asterweg,1,10365,52.533525383897754,13.49906418673878
928,Astridstraße,1,13051,52.58395985118073,13.49461317376905
929,ASV Schläusenland e.V.,1,14059,52.5301042263383,13.289826713093303
930,AS Wolfensteindamm,1,12165,52.45376937781365,13.319338675824772
931,Atlantisring,1,12526,52.39623181130812,13.56643763249002
932,Attendorner Weg,1,13507,52.572565477533686,13.282229633415586
933,Attilagarten,1,12105,52.45299471218909,13.373407447881714
934,Attilastraße,1,12105,52.44866394405043,13.364843834496734
935,Attinghausenweg,1,12623,52.478217609636964,13.597080296818532
936,Atzpodienstraße,1,10365,52.51540045525011,13.493477342929252
937,Auber Steig,1,13465,52.62996349176752,13.298845593619909
938,Aubertstraße,1,13127,52.60958370096991,13.418321942584715
939,Auerbacher Ring,1,12619,52.5333209385103,13.601496003477227
940,Auerbachstraße,1,14193,52.486891900689976,13.259949604214896
941,Auerhahnbalz,1,14169,52.44924047626107,13.258765815213769
942,Auersbergstraße,1,12685,52.539379005650055,13.55768771329328
943,Auerstraße,1,10249,52.51968455362854,13.444702503049255
944,Auerswaldstraße,1,12524,52.417266581490615,13.536978356070145
945,Auf dem Grat,1,14195,52.455049835656745,13.276919425902301
946,Auf dem Mühlenberg,1,13469,52.612933850211896,13.354942083236182
947,Auf der Höh,1,12621,52.50390707278461,13.58668346574259
948,Auf der Planweide,1,12353,52.41999449705705,13.45145249270653
949,Auffacher Weg,1,13158,52.59601137424404,13.38791115495932
950,Augenfalterstraße,1,12683,52.50478829740867,13.568824302905988
951,Augsburger Platz,1,12309,52.38553358198128,13.41797292198742
967,Auguststraße,2,13357,52.55268311652636,13.395549752018347
952,Augsburger Straße,1,10789,52.5014517805378,13.33543115302029
953,Augsburger Straße,2,12309,52.38389834236592,13.41896415010505
954,Augustaplatz,1,12203,52.442824805616965,13.307449075486538
955,Augustastraße,2,13053,52.550782166768705,13.486190852479767
956,Augustastraße,1,12203,52.4428509,13.3082196
957,Auguste-Hauschner-Straße,1,10785,52.51100310163483,13.375703889147422
958,Auguste-Piccard-Straße,1,14089,52.47371456145738,13.123095247156028
959,August-Euler-Zeile,1,14089,52.46951654853065,13.131217598810256
960,Auguste-Viktoria-Allee,1,13403,52.570620261676716,13.318898769965257
961,Auguste-Viktoria-Straße,1,13467,52.619756240196246,13.3133144755815
962,Auguste-Viktoria-Straße,2,14193,52.48553120477447,13.289524850386481
963,August-Froehlich-Straße,1,12355,52.42232297941443,13.515059625542975
964,August-Lindemann-Straße,1,10247,52.521900724356456,13.463402982695586
965,August-Siebke-Straße,1,13127,52.60178373899375,13.441144004331113
966,Auguststraße,1,12621,52.507671805695374,13.588411062742964
968,Auguststraße,3,10117,52.526992124540826,13.396604328483598
969,Auguststraße,5,12209,52.42387006981785,13.326571829764164
970,Aumetzer Weg,1,13591,52.54374181134654,13.131743217308536
971,Aumühler Straße,1,13581,52.535145699999994,13.161236250000002
972,Auraser Weg,1,12526,52.3996199,13.5691747
973,Aurorafalterweg,1,12683,52.502531905091544,13.563603529069088
974,Aussenweg,1,13437,52.58515208746326,13.352548303176135
975,Außenweg,1,14089,52.48073990536009,13.140455670483746
976,Aussichtsberg,1,10319,52.506640114841,13.534953249324998
977,Avenue Charles de Gaulle,1,13469,52.6014823012285,13.319518312374708
978,Avenue Jean Mermoz,1,13405,52.56768756823266,13.30052325908121
979,AVUS,1,14055,52.50045036728231,13.275064700899655
980,AVUS Nordkurve,1,14055,52.499146967994264,13.27390579826202
981,A-Weg,1,13089,52.563406050604485,13.44165976921533
982,Axel-Springer-Straße,1,10117,52.50954066363973,13.400140912785554
983,Axenstraße,1,13089,52.57015541003646,13.454807638149115
984,Azaleenstraße,1,12559,52.44483922552669,13.596874403521575
985,Azaleenweg,1,13437,52.594626744182634,13.306356038719064
986,Azaleenweg,2,12101,52.48277186299382,13.372183646539371
987,Baaber Steig,1,13503,52.62622155927068,13.235717776885247
988,Babelsberger Straße,1,10715,52.484896733244526,13.335239705867219
989,Bacharacher Straße,1,12099,52.46283339482784,13.416197002225699
990,Bachestraße,1,12161,52.47487085728416,13.327206802948265
991,Bachstelzenweg,1,14165,52.409257249999996,13.26464465
992,Bachstelzenweg,3,13125,52.61785774960598,13.46729839259299
993,Bachstelzenweg,2,12589,52.43030985073071,13.706175630923884
994,Bachstelzenweg,4,14195,52.45660853779068,13.280929526297362
995,Bachstraße,2,12623,52.509734451800064,13.626810142777538
996,Bachstraße,3,12555,52.46432068358833,13.569825780321715
997,Bachstraße,4,12526,52.39612532401735,13.585983396688032
998,Bachstraße,1,10555,52.51619854886621,13.337718908783566
999,Bachwitzer Straße,1,12555,52.46876329716334,13.571792042440999
1178,Beiersdorfer Weg,1,12589,52.44337006270515,13.702476088054217
1000,Backbergstraße,1,12359,52.449515526568234,13.438190907207353
1001,Bäckerstraße,2,12355,52.41480320368018,13.493239373113116
1002,Backnanger Straße,1,13467,52.617767421848264,13.304514389633571
1003,Badenallee,1,14052,52.51080422647585,13.26111102293838
1004,Badener Ring,1,12101,52.482110767976984,13.377503335426056
1005,Badener Straße,1,12623,52.48771206469088,13.597473384119953
1006,Badensche Straße,1,10825,52.485794142710354,13.337138407917074
1007,Baderseestraße,1,12527,52.415034941418284,13.57925397328211
1008,Bäderweg,1,13439,52.59793161358575,13.355656199195286
1009,Badeweg,1,14129,52.43260888852866,13.185914771490099
1010,Bad Kötztinger Weg,1,12309,52.39255329058747,13.414477467134924
1011,Bad-Steben-Straße,1,13437,52.588790925169356,13.323324872791579
1022,Bahnhofstraße,2,13125,52.611759789015046,13.475128173102261
1023,Bahnhofstraße,8,13159,52.61675618278273,13.379266331193216
1024,Bahnhofstraße,11,12207,52.43115898480677,13.322631406946268
1025,Bahnhofstraße,12,12159,52.47006188249608,13.339614216675024
1333,Bidenswinkel,1,10365,52.52006209569561,13.490317046013821
1012,Badstraße,1,13357,52.55186732803866,13.382263775019064
1013,Badstraßenbrücke,1,13357,52.548726078954125,13.387735753137596
1014,Baedekerweg,1,13593,52.52151710813056,13.173643890420333
1015,Baerwaldbrücke,1,10969,52.4965746,13.405201550000003
1016,Baerwaldstraße,1,10961,52.493463239064624,13.402768154186413
1017,Baggerseestraße,1,12683,52.50616537089053,13.550113940274183
1018,Bahndamm,1,14050,52.526234211026946,13.249277902870947
1019,Bahnhausweg,1,12157,52.461290142291276,13.354385618818853
1020,Bahnhofstraße,3,12555,52.45387161905838,13.575492411161123
1021,Bahnhofstraße,7,13055,52.5444509591063,13.498939705181591
4280,Hansakorso,1,12101,52.47239048884529,13.370398973304145
1026,Bahnhofstraße,10,12305,52.38668203406353,13.40314225953601
1027,Bahnhofstraße,4,13127,52.59305245807226,13.434153534488988
1028,Bahnhofstraßenbrücke,1,13129,52.591992450000006,13.4385263
1029,Bahnsteig U6,1,13353,52.54644170577988,13.359340228033997
1030,Bahnstraße,2,12277,52.421428328517145,13.375583309621865
1031,Bahnweg,1,13509,52.588035768130226,13.310003792813488
1032,Bahnweg,2,12524,52.40228540730087,13.535475040910065
1033,Bahnweg,3,12683,52.48906039036778,13.552036336098764
1034,Bahnweg,4,13591,52.53729732240365,13.146338144994072
1035,Bahrendorfer Straße,1,12555,52.470941804627195,13.570209133327769
1036,Bahrfeldtstraße,1,10245,52.495167999608405,13.470889540939828
1037,Baikalstraße,1,10319,52.499061312191124,13.505353588484276
1038,Bäkebrücke,1,12207,52.43445835,13.316495
1039,Bäkestraße,2,14109,52.39914324032993,13.142745188682833
1040,Bäkestraße,1,12207,52.4345653,13.3161249
1076,Bärdorfer Zeile,1,12489,52.44417101216139,13.555570943481424
1077,Bärenlauchstraße,1,12439,52.449511120930346,13.539446868594892
1041,Balatonstraße,1,10319,52.4981182053533,13.510705630415172
1042,Balbronner Straße,1,14195,52.4444898,13.27590025
1043,Baldersheimer Weg,1,12349,52.41403590269556,13.41058648510076
1044,Baldurstraße,1,12589,52.4196345,13.7231071
1045,Ballenstedter Straße,1,10709,52.49489529546259,13.306670206970578
1046,Ballersdorfer Straße,1,13583,52.54637438629603,13.176107214484073
1047,Ballinstraße,1,12359,52.46263632198393,13.448520214055238
1048,Ballonfahrerweg,1,10829,52.47358369038505,13.367181590663805
1049,Ballonplatz,1,13125,52.62249650159841,13.484646443680278
1050,Balsaminenweg,1,12623,52.49377427226619,13.600162910706853
1051,Baltenstraße,1,12524,52.410192745661114,13.552462553284078
1052,Baltrumstraße,1,13127,52.61603102633051,13.435919740527662
1053,Baluschekweg,1,13591,52.52682951403916,13.165615847655577
1054,Balzerplatz,1,12683,52.48706218361073,13.559261795969082
1055,Balzerstraße,1,12683,52.487606075432964,13.560837452752363
1056,Balzerweg,1,12683,52.48773709010813,13.554657477426723
1057,Bambachstraße,1,12051,52.46559294970988,13.426755065300565
1058,Bamberger Straße,3,12309,52.38687893011942,13.41499668204337
1078,Bärenplatz,1,13627,52.54095593777949,13.294603443672939
1093,Barsekowstraße,1,12167,52.44916995395554,13.326096541541164
1059,Bamberger Straße,2,10779,52.49318046284477,13.337128576697234
1060,Bamihlstraße,1,13587,52.55984845660363,13.214690311371548
1061,Banater Straße,1,12623,52.496359260229745,13.622934002434048
1062,Bandelstraße,1,10559,52.5282115739408,13.349924064078003
1063,Bänschstraße,1,10247,52.518035496098264,13.465776687922205
1064,Bansiner Straße,1,12619,52.5183777,13.5851423
1065,Bansiner Weg,1,14167,52.418246320868036,13.274985298144827
1066,Barbara-McClintock-Straße,1,12489,52.432759424694595,13.522819570514915
1067,Barbarastraße,1,12249,52.433118863312906,13.342144147520518
1068,Barbarossaplatz,1,10781,52.49209453950787,13.349243567112314
1069,Barbarossastraße,1,10779,52.49224432993358,13.34510798915669
1070,Bärbel-Bohley-Ring,1,13355,52.54855988808151,13.397351520039791
1071,Bärbelweg,1,13505,52.576896674162,13.220498388157134
1072,Barbenweg,1,12557,52.43153505,13.599379999999998
1073,Barbrücke,1,10713,52.4836496,13.3136379
1074,Bardelebenweg,1,14089,52.46803261556411,13.122721688837398
1075,Bardeyweg,1,14089,52.49148586424954,13.181207529735493
1079,Bärensteinstraße,1,12685,52.54130382010808,13.567045785289542
1080,Barfusstraße,1,13349,52.55736034624068,13.349771702563652
1081,Barkenhof,1,14163,52.42380671232561,13.219968739028175
1082,Barlachweg,1,12277,52.41378350291617,13.370726602330445
1083,Barmbeker Weg,1,13591,52.534357485286925,13.15418625427289
1084,Barnabasstraße,1,13509,52.600157618999646,13.29791552543959
1085,Barnackufer,1,12207,52.42787168374864,13.311283274127666
1086,Barnetstraße,1,12305,52.39606399458593,13.397761452005454
1087,Barnewitzer Weg,1,13585,52.55070619389471,13.195974918952421
1088,Barnhelmstraße,1,14129,52.42070022275149,13.204057785771564
1089,Barnimer Dörferweg,1,13059,52.592185341213444,13.512092853883216
1090,Barnimplatz,1,12689,52.567375354497536,13.573152650161246
1091,Barnimstraße,1,10249,52.52549576538483,13.423455157275987
1092,Barschelplatz,1,13505,52.568498000000005,13.2316308
1225,Bergfriedstraße,1,10969,52.500197963219065,13.410949846078374
1094,Barstraße,1,10713,52.48575162368322,13.313770153130168
1095,Bartastraße,1,12055,52.47428761704263,13.450890269626653
1096,Barther Straße,1,13051,52.56403881478325,13.498736019804127
1097,Bartholomäusufer,1,10245,52.49349084677053,13.47835433269444
1098,Barthstraße,1,13465,52.64370659908609,13.287230938330461
1099,Bartningallee,1,10557,52.519099246388734,13.345395258042721
1100,Bartschiner Straße,1,12355,52.40997218912539,13.49677369947207
1101,Bartschweg,1,14089,52.46036965703686,13.120511863628215
1102,Baruther Straße,1,10961,52.4942881,13.3914541
1103,Basaltweg,1,12349,52.41930895069592,13.409691339638927
1104,Basdorfer Straße,1,12679,52.54589406770661,13.546578579709573
1105,Basdorfer Weg,1,13469,52.605351608308204,13.347097429731782
1106,Basdorfer Zeile,1,13509,52.59194678427177,13.300892629133509
1107,Baseler Straße,1,13407,52.5649775555806,13.35408886590124
1108,Baseler Straße,2,12205,52.433715236191304,13.295083157464461
1109,Basiliusweg,1,13509,52.598734030451915,13.292113502789956
1110,Bassermannweg,1,12207,52.434883160906445,13.327374232486603
1111,Bastianstraße,1,13357,52.550822306355784,13.380991697204069
1112,Battenheimer Weg,1,12349,52.4156530577599,13.418114854586397
1113,Bat-Yam-Platz,1,12353,52.42582239798779,13.462646060299093
1114,Bauernheideweg,1,12589,52.44319617083175,13.70235220577257
1115,Bauersfeldzeile,1,13593,52.51576524720049,13.165310158100995
1116,Bauerwitzer Weg,1,12621,52.51414658825237,13.587702860456202
1117,Bauführerweg,1,12351,52.43053958701104,13.445762333515209
1118,Bauhofstraße,1,10117,52.5198865374899,13.394675528912995
1119,Bauhüttenweg,1,12351,52.427758883970654,13.439465844133009
1120,Baumbachstraße,1,13189,52.55469063424885,13.420784606591187
1121,Baumeisterstraße,1,12159,52.472140587243835,13.342868214108638
1122,Bäumerplan,1,12101,52.4788118,13.3753028
1123,Baumertweg,1,13595,52.51733674798388,13.194603016014913
1124,Baumgartensteg,1,13597,52.528770594651974,13.208807104530985
1125,Baumläuferweg,1,12351,52.43468897945779,13.465189013293088
1126,Baummardersteig,1,13505,52.58351197370907,13.22473140247383
1136,Bayernring,1,12101,52.48310872384215,13.379764052558174
1137,Bayreuther Straße,1,10787,52.50221567832523,13.344103963161812
1127,Baumschulenstraße,1,12437,52.46407010101995,13.485231995560726
1128,Baumschulenweg,1,10785,52.512895345205706,13.372616607942039
1129,Bausdorfstraße,1,12623,52.486027664311734,13.606903661155972
1130,Bausdorfstraße,2,12621,52.512739011168684,13.596866488269336
1131,Bautzener Platz,1,10829,52.48934941507832,13.370322430878659
1132,Bautzener Straße,1,10829,52.49034926115903,13.370744285192956
1133,Bayerischer Platz,1,10779,52.48905593449995,13.340454701918365
1134,Bayerische Straße,1,10707,52.4964927310524,13.313563339761851
1135,Bayernallee,1,14052,52.51300232996537,13.262793544059917
1138,Beatestraße,1,13505,52.57144052917756,13.231271003993834
1139,Beatrice-Zweig-Straße,1,13156,52.57438306946898,13.392116800972035
5029,Iltisstraße,1,14195,52.457238350262614,13.290866229352334
1140,Bebelplatz,1,10117,52.516561763109124,13.393827595562694
1141,Becherbacher Straße,1,12559,52.414489088427885,13.670718091407272
1142,Becherweg,1,13407,52.57244464390222,13.344734543205874
1143,Bechstedter Weg,1,10713,52.48705109550068,13.302586146416811
1144,Bechsteinweg,1,12349,52.42562515345259,13.411669411488885
1145,Bechsteinweg,2,14089,52.46314469880627,13.12698276593855
1146,Beckerstraße,1,12157,52.467003890858905,13.341241028240693
1147,Beckerweg,1,12157,52.467179677134446,13.353867610452081
1148,Beckmannstraße,1,12309,52.38899649635543,13.418558563090494
1149,Beckumer Straße,1,13507,52.57978000489119,13.288024652740111
1150,Bedeweg,1,13125,52.61485752153467,13.496614984727998
1151,Beelitzer Weg,1,12524,52.39811855716554,13.530206194075339
1152,Beerbaumstraße,1,13125,52.620736004255505,13.48720087219386
1153,Beerenstraße,1,14163,52.436720597155244,13.240877794535853
1154,Beerenweg,1,12057,52.47790345,13.462738600000002
1155,Beerfelder Straße,1,10318,52.494570938157864,13.542047476949332
1156,Beermannstraße,1,12435,52.48992285210286,13.4569861253783
1157,Beerwinkel,1,13589,52.5487510191375,13.161347260432725
1158,Beeskowdamm,1,14167,52.40921234999881,13.270497206800796
1159,Beethovenstraße,1,12683,52.510771747971944,13.549094333880996
1160,Beethovenstraße,2,12623,52.51320647789133,13.629325096600224
1161,Beethovenstraße,4,13158,52.58869655282724,13.371225311268724
1162,Beethovenstraße,8,12247,52.43678851986875,13.332275959218133
1163,Beethovenstraße,7,12307,52.379314092569096,13.39733166897188
1164,Begasstraße,1,12623,52.47405122629057,13.611699674683525
1165,Begasstraße,2,12157,52.46940357824604,13.3429867844635
1166,Begasweg,1,12157,52.46950876384829,13.352798004698288
1167,Begonienplatz,1,12203,52.45099107552825,13.310515756694073
1168,Begonienweg,1,14050,52.52562350641765,13.248506798804549
1169,Begonienweg,2,13437,52.595009902742326,13.306236352082024
1170,Begonienweg,3,12207,52.424421618197464,13.316534257625525
1171,Behaimstraße,1,10585,52.516614878564596,13.304670493501634
1172,Behaimstraße,2,13086,52.55049989461835,13.446769373211081
1173,Behmstraße,1,13357,52.55068613530204,13.395853901765228
1174,Behnitz,1,13597,52.53960135104835,13.20862876109162
1175,Behrenstraße,1,10117,52.51546947545776,13.38633319043106
1176,Behringstraße,1,12437,52.46597497196275,13.490362850704356
1177,Bei den Wörden,1,13437,52.591162035028,13.315637332723927
10717,Tulpenweg,13,10407,52.539335,13.459547449999997
1179,Beifußweg,1,12357,52.436014820942724,13.478176401649527
1180,Beilsteiner Straße,1,12681,52.524415295166726,13.528947122160485
1181,Beim Pfarrhof,1,13591,52.54080208575687,13.144601627699046
1182,Beizerweg,1,12355,52.417268381253834,13.487144077496582
1183,Bekassinenweg,1,13503,52.60731122272059,13.234506435923223
1184,Belfaster Straße,1,13349,52.56190816766777,13.337440748276961
1185,Belforter Straße,1,10405,52.532762736143,13.417430877516715
1186,Bellermannstraße,1,13357,52.55253203967239,13.387669594923324
1187,Bellevueallee,1,10785,52.514149828122946,13.362892089381123
1188,Bellevuestraße,2,10785,52.5105754783885,13.373535247620643
1189,Bellevuestraße,1,12555,52.45426194033634,13.592764604389735
1190,Bellevue-Ufer,1,10557,52.51840329058116,13.352498953806819
1191,Bellingstraße,1,12249,52.42620925041081,13.345080965632068
1192,Belowstraße,1,13403,52.566768186403586,13.325989030047122
1226,Berghauser Straße,1,12559,52.409496343515855,13.652293204360783
1193,Belßstraße,1,12249,52.42790347925529,13.363908694538551
1194,Belziger Ring,1,12689,52.563450592459276,13.576770312248316
1195,Belziger Straße,1,10823,52.48641574655408,13.35162021694802
1196,Benatzkyweg,1,12355,52.41789327286681,13.509039913524141
1197,Bendastraße,1,12051,52.46522475902555,13.436960346007314
1198,Bendemannstraße,1,12489,52.4278342741611,13.524648553533458
1199,Bendigstraße,1,12557,52.42130341702693,13.59317752092731
1200,Bendlerbrücke,1,10785,52.50566659870762,13.362478689176102
1201,Benedicta-Teresia-Weg,1,12355,52.4043081,13.5076931
1202,Benediktinerstraße,1,13465,52.6315122086533,13.2773100868789
1203,Benekendorffstraße,1,13469,52.61411952292146,13.335074794271522
1204,Benfelder Straße,1,13088,52.5489094,13.465592200000001
1205,Benfeyweg,1,14089,52.45727762174851,13.121459743542292
1227,Bergheimer Platz,1,14197,52.47044136849351,13.319542046176359
1206,Ben-Gurion-Straße,1,10785,52.510073928631236,13.371442237914215
1207,Benjamin-Vogelsdorff-Straße,1,13187,52.56746475,13.406071650000001
1208,Bennigsenstraße,1,12159,52.47641975435911,13.338233433362124
1209,Benno-König-Straße,1,12487,52.44422688816407,13.520727524504727
1210,Bennostraße,1,13053,52.551473696362756,13.520166971323187
1211,Bennyweg,1,13055,52.54064432609018,13.505894505224797
1212,Benschallee,1,14163,52.42330133751873,13.224854676651333
1213,Bentschener Weg,1,12683,52.51611277268124,13.55008916786417
1214,Benzmannstraße,1,12167,52.448076223222245,13.346613780165695
1215,Benzstraße,1,12277,52.41965311429328,13.38227125761457
1216,Berberitzenweg,1,12437,52.447722721423865,13.480433646525931
1217,Berchtesgadener Straße,1,10779,52.48958184301499,13.343695102118408
1218,Berenhorststraße,1,13403,52.56785979367656,13.324415544963673
1219,Bergaustraße,1,12437,52.474250085192814,13.478106758338404
1220,Bergedorfer Straße,1,12623,52.48562607773837,13.585060673567426
1221,Bergener Straße,1,10439,52.55501265510022,13.405171516436758
1222,Bergener Weg,1,10439,52.55623658076675,13.405543550225925
1223,Bergengruenstraße,1,14129,52.43558300118114,13.22563295921647
1224,Bergfelder Weg,1,13465,52.643171619878444,13.294661258116694
1228,Bergheimer Straße,1,14197,52.47069345,13.3188893
1229,Berghofer Weg,1,12589,52.439762861607285,13.702275954543996
1230,Bergholzstraße,1,12099,52.45860563423642,13.419095252792058
1231,Bergiusstraße,1,12057,52.463344330957376,13.459121329109069
1232,Bergmannstraße,2,14163,52.436740587236145,13.250851351106057
1233,Bergmannstraße,1,10961,52.488954296370046,13.395957182020673
1234,Bergrutenpfad,1,13158,52.595536345569016,13.38607695774683
1235,Bergstr.,1,10315,52.521239482041786,13.51860572178883
1236,Bergstraße,1,13403,52.57037923745372,13.304169722179351
1237,Bergstraße,5,12559,52.424187049948664,13.707104302911416
1238,Bergstraße,7,13467,52.624936899999994,13.297069599999999
1239,Bergstraße,8,13591,52.52647191648574,13.143744342979073
1240,Bergstraße,9,14109,52.423713688209375,13.158229479304131
1241,Bergstraße,4,12169,52.45848889486414,13.336411623499544
1242,Bergstraße,11,13359,52.55575627526109,13.3946995850176
1243,Bergstraße,6,10115,52.53252960318098,13.392717188946339
1244,Bergstücker Straße,1,14109,52.412050090716974,13.143770438394858
1245,Bergweg,2,13627,52.54353485,13.320885950000001
1246,Bergweg,4,13051,52.56144343517745,13.490608103785682
1247,Bergweg,5,10407,52.537905454931845,13.463552109031124
1248,Bergweg,3,12157,52.46731967606064,13.349932938922551
1249,Berkaer Straße,1,14199,52.47900129078032,13.285958844743924
1250,Berkenbrücker Steig,1,13055,52.537351429660745,13.479985616595604
1251,Berlepschstraße,1,14165,52.424719676807186,13.240879747731658
1252,Berlewitzweg,1,12557,52.435712171994616,13.587044604284303
1253,Berlichingenstraße,1,10553,52.53003846118847,13.324832612474939
1264,Berlinickestraße,1,12165,52.454647932437574,13.32198609355688
1265,Bernadottestraße,1,14195,52.470890524988285,13.284399819749252
1267,Bernauer Straße,4,12305,52.40785991376747,13.4106251351486
1296,Berthold-Schwarz-Straße,1,13599,52.542094293379435,13.24034576904066
1254,Berliner Allee,1,13088,52.550654811928474,13.46145310268172
1255,Berliner Ring,1,13405,52.556846278819826,13.31965844689266
1256,Berliner Straße,1,13159,52.617233292792406,13.394249953999264
1257,Berliner Straße,15,13127,52.5993737407157,13.432826229836596
1278,Bernhard-Lichtenberg-Straße,2,10407,52.53582816798987,13.436221303526533
1279,Bernhardstraße,1,10715,52.47843516751096,13.330383803390333
1258,Berliner Straße,4,13189,52.56231979620682,13.413111934934365
1259,Berliner Straße,2,13507,52.58386604441353,13.288760946480574
1266,Bernauer Straße,2,10115,52.53802064760714,13.395184662068262
1260,Berliner Straße,8,13467,52.61926567462398,13.314208623574485
1261,Berliner Straße,17,10715,52.48653592052572,13.323767767593688
1262,Berliner Straße,18,14169,52.438322486899054,13.271682826606328
1263,Berliner Verbindungsbahn,1,10963,52.500845399999996,13.3869491
1268,Bernauer Straße,1,13507,52.57586405499561,13.269993023289075
1269,Bernburger Straße,1,12689,52.56755386052086,13.55224890482408
1270,Bernburger Straße,2,10963,52.505107217619155,13.379086465727497
1271,Bernburger Treppe,1,10963,52.5056369133856,13.375848628575747
1272,Bernecker Weg,1,12247,52.438952803281126,13.362745309781175
1273,Berner Straße,1,12205,52.42901274669931,13.292510383860145
1274,Bernhard-Bästlein-Straße,1,10367,52.530041978653045,13.481057096804744
1275,Bernhard-Beyer-Straße,1,14109,52.39293320531327,13.13353904239141
1276,Bernhard-Langwaldt-Weg,1,12435,52.49376785877389,13.46236040586346
1277,Bernhard-Lichtenberg-Straße,1,13627,52.5373010158788,13.2971378233027
1280,Bernhard-Weiß-Straße,1,10178,52.5236431,13.4165446
1281,Bernkasteler Straße,1,13088,52.55709746986292,13.473180874919194
1282,Bernkastler Straße,1,12247,52.43986452697355,13.345975585183549
1283,Bernshausener Ring,1,13435,52.60434903868182,13.333356008436468
1284,Bernstadter Weg,1,12489,52.449247152561576,13.556980027741078
1285,Bernsteinring,1,12349,52.42101799850186,13.416978192996666
1286,Bernstorffstraße,1,13507,52.59063039731247,13.28491143204295
1287,Berntweg,1,12353,52.42174285170775,13.441733179925825
1288,Bernulfstraße,1,12524,52.41333353601179,13.539564864144575
1289,Berolinastraße,1,10178,52.522300992606596,13.422429105906474
1290,Bersarinplatz,1,10249,52.51898823064858,13.453282427117632
1291,Bertastraße,1,13053,52.55092864065136,13.485442087895978
1292,Bertastraße,2,13467,52.62414515968112,13.321019813813106
1293,Berta-Waterstradt-Straße,1,12489,52.43307898455121,13.553467719366765
1294,Bertha-Benz-Straße,1,10557,52.52327068313963,13.367219248498397
1295,Berthelsdorfer Straße,1,12043,52.47838490350816,13.440603890419162
1297,Bertholdstraße,1,14167,52.43094957364339,13.276528785084098
1298,Bertolt-Brecht-Platz,1,10117,52.5223811906569,13.386344273225015
1299,Bertramstraße,1,13467,52.62254457724713,13.321779889938338
1300,Bertricher Weg,1,13088,52.56114445,13.47907045
1301,Beruner Straße,1,12683,52.49941070247908,13.547835173196058
1302,Beselerstraße,1,12249,52.42881668104949,13.351256385679893
1303,Besenbinderstraße,1,12524,52.42098236716862,13.541252480478613
1304,Besingweg,1,14089,52.47245448283472,13.178716316083207
1305,Beskidenstraße,1,14129,52.43078345480933,13.20767490753854
1306,Besselstraße,1,10969,52.50436176519208,13.392844493972282
1307,Bessemerstraße,1,12103,52.463430648502566,13.366836552317203
1308,Besuchesritze,1,12157,52.46009935,13.3529165
1309,Betckestraße,1,13595,52.52105881487917,13.201266062393561
1310,Bethaniendamm,1,10179,52.5052509949204,13.424882703362913
1311,Bethlehemkirchplatz,1,10117,52.509111179570745,13.38882538932299
1312,Bettinastraße,1,14193,52.48598065119959,13.263557890532592
1313,Bettina-von-Arnim-Ufer,1,10557,52.519462904387574,13.364837223895108
1315,Beuckestraße,1,14163,52.43140207198769,13.252593039541452
1316,Beusselbrücke,1,10553,52.53410412672418,13.328469475167946
1317,Beusselstraße,1,10553,52.53263613338471,13.328425168897613
1318,Beutenweg,1,12527,52.37710329319273,13.649049741937038
1319,Beuthener Straße,1,13125,52.60770795694795,13.471182757843604
1320,Beuthstraße,1,13156,52.58668467164859,13.40790580289256
1321,Beuthstraße,2,10117,52.50964514266151,13.401955935159425
1322,Bevernstraße,1,10997,52.50171964434228,13.442476137699746
1323,Beverstedter Weg,1,14199,52.47086845,13.300897449999999
1324,Beyerstraße,1,13595,52.52033035136414,13.195927425938283
1325,Beyer Weg,1,14050,52.527566503683026,13.2622365769114
1326,Beymestraße,1,12167,52.45086722728856,13.332080185016917
1327,Beyrodtstraße,1,12277,52.42117299231703,13.366513940902454
1328,Beyschlagstraße,1,13503,52.60765256240821,13.2566110804391
1329,Biberacher Weg,1,12247,52.44725050065544,13.358575036563858
1330,Biberpelzstraße,1,12589,52.42670987943857,13.714330061085603
1331,Bibersteig,1,14195,52.4690972,13.2751444
1332,Biberweg,1,13158,52.59639645,13.370102600000003
1334,Biebersdorfer Weg,1,12527,52.39041184050432,13.638391512255733
1335,Biebricher Straße,1,12053,52.48204856917999,13.426133217908257
1336,Biedenkopfer Straße,1,13507,52.57983243452781,13.287807593792117
1337,Biedermannweg,1,14052,52.52356291462392,13.240486773824463
1338,Bielckenweg,1,13125,52.64451445900731,13.500853883221072
1339,Bielefelder Straße,1,10709,52.49055054970527,13.306438713051545
1340,Bielefeldstraße,1,13627,52.54261527128843,13.299165119087673
1341,Bieler Straße,1,13407,52.566974,13.352378150000002
1342,Bienenweg,1,13051,52.58656436384321,13.49875644884805
1343,Bienenweg,2,13059,52.584120812595,13.535632136158409
1344,Bienenweg,3,13589,52.557620840115845,13.151049584272675
1345,Bienwaldring,1,12349,52.42092807279163,13.423006956208146
1346,Biesalskistraße,1,14169,52.445241122599604,13.263699755048417
1347,Biesdorfer Promenade,1,12683,52.51945231509219,13.55314978833747
1348,Biesdorfer Weg,1,12683,52.475487548611824,13.563331416554746
1349,Bieselheider Weg,1,13465,52.643147,13.3049684
1368,Binzstraße,1,13189,52.563586952353845,13.419790702225225
